id_pedido,id_escola,num_contrato,dt_pedido,dt_entrega_prevista,status,id_vendedor,dt_criacao,dt_atualizacao
1183,48,,2024-10-27,2024-12-07,em_andamento,11,2024-10-28 00:00:00,2024-12-25 00:00:00
1184,95,ARCO-2025-00255,2025-05-30,2025-08-21,CANCELLED,4,2025-05-30 00:00:00,2025-06-28 00:00:00
1185,170,ARCO-2022-00294,2022-06-12,2022-09-06,pending,3,2022-06-12 00:00:00,2022-06-17 00:00:00
1186,94,,2025-05-16,2025-06-30,entregue,19,2025-05-16 00:00:00,2025-06-04 00:00:00
1187,240,ARCO-2025-00003,2024-03-08,2024-05-31,A,11,2024-03-09 00:00:00,2024-04-26 00:00:00
1188,241,ARCO-2025-00074,2024-05-20,2024-07-28,A,17,2024-05-21 00:00:00,2024-06-12 00:00:00
1189,175,ARCO202500175,2024-06-24,2024-08-27,CANCELLED,4,2024-06-24 00:00:00,2024-07-16 00:00:00
1190,216,ARCO-2023-00176,2022-10-01,2022-11-12,IN_PROGRESS,4,2022-10-02 00:00:00,2022-10-31 00:00:00
1191,79,ARCO-2023-00001,2025-03-01,2025-03-17,em_andamento,9,2025-03-02 00:00:00,2025-03-06 00:00:00
1192,180,ARCO-2025-00365,2023-02-13,2023-04-10,P,6,2023-02-13 00:00:00,2023-03-26 00:00:00
1193,179,ARCO-2024-00139,2025-02-01,2025-03-27,C,5,2025-02-02 00:00:00,2025-03-16 00:00:00
1194,223,,2024-06-27,2024-09-08,P,13,2024-06-27 00:00:00,2024-07-01 00:00:00
1195,89,ARCO-2024-00230,2024-10-22,2025-01-15,entregue,16,2024-10-23 00:00:00,2024-11-14 00:00:00
1196,20,ARCO-2023-00102,2023-12-22,2024-03-21,entregue,20,2023-12-23 00:00:00,2023-12-27 00:00:00
1197,171,ARCo-2023-00146,2025-06-04,2025-08-18,IN_PROGRESS,10,2025-06-05 00:00:00,2025-06-08 00:00:00
1198,169,ARCO-2023-00186,2024-10-23,2025-01-17,cancelado,4,2024-10-23 00:00:00,2024-11-25 00:00:00
1199,98,,2023-05-29,2023-08-11,pending,10,2023-05-29 00:00:00,2023-06-24 00:00:00
1200,240,,2024-08-02,2024-10-29,cancelado,11,2024-08-02 00:00:00,2024-09-07 00:00:00
