DocEntry,LineNum,ItemCode,ItemName,Quantity,DelivrdQty,OpenQty,ShipDate,LineStatus,Price,LineTotal
334,0,SKU-0028,Material COC 8 EF,216,189,27,2022-11-26,O,170.61,36851.76
334,1,SKU-0056,Material Isaac 1 EM,139,47,92,2022-12-15,O,85.61,11899.79
334,2,SKU-0022,Material NSE 6 EF,235,83,152,2022-11-17,O,156.68,36819.8
334,3,SKU-0014,Material PGS 8 EF,18,6,12,2022-12-19,O,244.52,4401.36
334,4,SKU-0025,Material PGS 3 EM,87,11,76,2022-11-05,O,253.88,22087.56
335,0,SKU-0012,Material SAE 7 EF,43,34,9,2024-12-03,O,273.76,11771.68
335,1,SKU-0008,Material COC 8 EF,167,164,3,2025-01-12,O,247.12,41269.04
335,2,SKU-0043,Material COC 2 EM,50,20,30,2024-11-26,O,179.01,8950.5
335,3,SKU-0016,Material PGS 9 EF,120,47,73,2024-12-29,O,134.33,16119.6
335,4,SKU-0005,Material SAE 2 EF,53,7,46,2025-01-03,O,252.31,13372.43
336,0,SKU-0002,Material SAE 8 EF,48,24,24,2023-12-20,O,244.93,11756.64
336,1,SKU-0004,Material SAE 2 EM,34,19,15,2023-12-01,O,187.56,6377.04
336,2,SKU-0040,Material SAE 3 EF,289,50,239,2023-12-21,O,232.96,67325.44
336,3,SKU-0005,Material NSE 2 EM,263,47,216,2023-12-28,O,195.27,51356.01
336,4,SKU-0040,Material NSE 7 EF,92,68,24,2023-12-21,O,35.22,3240.24
337,0,SKU-0054,Material SAE 5 EF,226,133,93,2023-02-10,O,269.91,60999.66
338,0,SKU-0007,Material PGS 8 EF,229,109,120,2025-11-04,O,128.85,29506.65
339,0,SKU-0031,Material Isaac 9 EF,152,0,152,2022-04-14,O,268.8,40857.6
339,1,SKU-0036,Material COC 5 EF,25,16,9,2022-05-05,O,294.02,7350.5
340,0,SKU-0038,Material SAE 3 EM,140,122,18,2023-08-04,O,219.27,30697.8
341,0,SKU-0013,Material Isaac 6 EF,100,0,100,2023-10-06,O,84.53,8453.0
341,1,SKU-0023,Material NSE 9 EF,43,33,10,2023-10-30,O,45.86,1971.98
341,2,SKU-0020,Material PGS 7 EF,232,38,194,2023-11-16,O,106.83,24784.56
341,3,SKU-0054,Material SAE 9 EF,145,25,120,2023-11-12,O,95.73,13880.85
342,0,SKU-0006,Material Isaac 3 EF,102,9,93,2025-10-07,O,180.32,18392.64
342,1,SKU-0010,Material PGS 8 EF,216,67,149,2025-10-08,O,253.82,54825.12
343,0,SKU-0011,Material PGS 9 EF,38,36,2,2025-01-27,O,258.09,9807.42
343,1,SKU-0024,Material SAE 4 EF,98,84,14,2025-02-24,O,120.91,11849.18
343,2,SKU-0041,Material Isaac 2 EF,152,46,106,2025-01-13,O,87.49,13298.48
343,3,SKU-0018,Material Isaac 2 EM,71,43,28,2025-02-07,O,133.51,9479.21
344,0,SKU-0024,Material COC 3 EF,62,34,28,2023-06-18,O,270.02,16741.24
344,1,SKU-0040,Material PGS 4 EF,114,1,113,2023-06-02,O,232.27,26478.78
344,2,SKU-0046,Material COC 3 EF,70,21,49,2023-05-21,O,61.9,4333.0
345,0,SKU-0037,Material SAE 3 EM,130,37,93,2023-09-09,O,226.85,29490.5
345,1,SKU-0011,Material NSE 1 EF,257,221,36,2023-09-23,O,284.08,73008.56
345,2,SKU-0027,Material SAE 3 EM,261,114,147,2023-09-26,O,25.32,6608.52
346,0,SKU-0011,Material NSE 5 EF,176,11,165,2022-03-15,O,238.94,42053.44
346,1,SKU-0024,Material SAE 9 EF,31,10,21,2022-03-29,O,126.13,3910.03
346,2,SKU-0048,Material PGS 1 EF,235,147,88,2022-03-08,O,262.84,61767.4
347,0,SKU-0047,Material COC 7 EF,90,46,44,2023-04-14,O,286.49,25784.1
347,1,SKU-0053,Material COC 7 EF,19,11,8,2023-04-04,O,170.78,3244.82
347,2,SKU-0024,Material Isaac 2 EF,83,10,73,2023-04-08,O,298.21,24751.43
347,3,SKU-0048,Material Isaac 4 EF,53,8,45,2023-04-22,O,283.52,15026.56
348,0,SKU-0029,Material PGS 6 EF,58,55,3,2026-01-08,O,282.42,16380.36
348,1,SKU-0027,Material COC 3 EM,204,139,65,2026-01-22,O,215.05,43870.2
348,2,SKU-0031,Material Isaac 9 EF,259,225,34,2026-01-27,O,184.6,47811.4
349,0,SKU-0036,Material Isaac 3 EF,180,47,133,2022-08-14,O,281.81,50725.8
350,0,SKU-0053,Material SAE 8 EF,124,111,13,2023-10-26,O,129.3,16033.2
350,1,SKU-0049,Material PGS 5 EF,196,194,2,2023-10-28,O,156.28,30630.88
351,0,SKU-0010,Material COC 3 EF,180,160,20,2025-02-04,O,279.49,50308.2
351,1,SKU-0027,Material SAE 2 EM,16,6,10,2025-03-06,O,98.58,1577.28
351,2,SKU-0047,Material PGS 2 EF,147,33,114,2025-02-21,O,178.42,26227.74
352,0,SKU-0025,Material Isaac 3 EM,275,38,237,2023-10-22,O,209.78,57689.5
352,1,SKU-0039,Material SAE 6 EF,231,204,27,2023-10-28,O,76.68,17713.08
353,0,SKU-0047,Material COC 1 EM,28,21,7,2025-08-30,O,75.91,2125.48
354,0,SKU-0025,Material Isaac 5 EF,46,37,9,2024-08-06,O,299.98,13799.08
354,1,SKU-0052,Material Isaac 1 EF,104,47,57,2024-08-17,O,158.7,16504.8
355,0,SKU-0039,Material SAE 2 EM,225,162,63,2025-02-14,O,120.88,27198.0
355,1,SKU-0038,Material PGS 1 EM,222,80,142,2025-03-26,O,29.68,6588.96
356,0,SKU-0035,Material NSE 1 EM,47,20,27,2025-10-19,O,173.19,8139.93
356,1,SKU-0034,Material PGS 1 EF,10,8,2,2025-11-10,O,232.71,2327.1
356,2,SKU-0039,Material COC 4 EF,278,1,277,2025-11-07,O,47.85,13302.3
357,0,SKU-0042,Material SAE 9 EF,23,13,10,2023-04-04,O,28.22,649.06
357,1,SKU-0032,Material COC 2 EF,268,139,129,2023-03-16,O,244.62,65558.16
357,2,SKU-0032,Material PGS 7 EF,111,109,2,2023-04-22,O,219.91,24410.01
357,3,SKU-0005,Material NSE 2 EF,118,100,18,2023-03-17,O,237.22,27991.96
358,0,SKU-0045,Material COC 1 EF,38,14,24,2023-06-21,O,269.73,10249.74
358,1,SKU-0025,Material NSE 3 EM,250,124,126,2023-06-10,O,288.4,72100.0
358,2,SKU-0003,Material Isaac 9 EF,143,142,1,2023-05-27,O,175.72,25127.96
358,3,SKU-0045,Material COC 2 EF,251,42,209,2023-06-27,O,45.62,11450.62
358,4,SKU-0029,Material SAE 7 EF,72,49,23,2023-06-11,O,193.35,13921.2
359,0,SKU-0005,Material PGS 9 EF,121,87,34,2022-03-25,O,49.93,6041.53
360,0,SKU-0016,Material COC 8 EF,239,4,235,2025-06-11,O,69.77,16675.03
361,0,SKU-0040,Material COC 1 EF,279,47,232,2024-04-02,O,169.26,47223.54
361,1,SKU-0023,Material COC 8 EF,222,219,3,2024-04-13,O,52.58,11672.76
361,2,SKU-0007,Material Isaac 1 EM,95,11,84,2024-05-02,O,268.69,25525.55
362,0,SKU-0053,Material Isaac 8 EF,125,5,120,2023-07-16,O,292.6,36575.0
362,1,SKU-0041,Material COC 3 EF,102,8,94,2023-07-29,O,131.15,13377.3
362,2,SKU-0029,Material Isaac 3 EF,109,2,107,2023-07-19,O,80.29,8751.61
363,0,SKU-0020,Material Isaac 2 EF,299,286,13,2025-02-23,O,253.11,75679.89
364,0,SKU-0026,Material Isaac 8 EF,208,21,187,2023-12-27,O,86.14,17917.12
364,1,SKU-0048,Material SAE 6 EF,263,251,12,2023-11-22,O,30.17,7934.71
364,2,SKU-0058,Material COC 3 EM,34,0,34,2023-12-09,O,226.03,7685.02
365,0,SKU-0026,Material COC 7 EF,127,52,75,2023-06-20,O,27.62,3507.74
365,1,SKU-0054,Material NSE 5 EF,77,8,69,2023-05-30,O,107.45,8273.65
365,2,SKU-0058,Material SAE 2 EM,203,124,79,2023-06-12,O,29.94,6077.82
366,0,SKU-0038,Material PGS 8 EF,183,56,127,2022-06-09,O,55.16,10094.28
367,0,SKU-0001,Material PGS 5 EF,38,37,1,2024-03-01,O,61.95,2354.1
367,1,SKU-0044,Material PGS 7 EF,57,12,45,2024-02-01,O,178.78,10190.46
368,0,SKU-0015,Material NSE 6 EF,132,12,120,2024-03-04,O,242.7,32036.4
368,1,SKU-0021,Material NSE 1 EF,256,113,143,2024-03-28,O,48.33,12372.48
368,2,SKU-0010,Material PGS 8 EF,15,51,0,2024-03-09,C,48.55,728.25
369,0,SKU-0042,Material Isaac 5 EF,32,19,13,2025-03-04,O,165.46,5294.72
369,1,SKU-0017,Material SAE 6 EF,210,200,10,2025-02-06,O,83.04,17438.4
369,2,SKU-0019,Material COC 1 EF,271,148,123,2025-03-01,O,260.9,70703.9
370,0,SKU-0001,Material Isaac 7 EF,267,10,257,2023-03-21,O,79.81,21309.27
371,0,SKU-0054,Material NSE 2 EF,63,0,63,2025-02-06,O,228.36,14386.68
371,1,SKU-0008,Material NSE 3 EF,259,16,243,2025-02-10,O,291.33,75454.47
371,2,SKU-0052,Material Isaac 5 EF,209,118,91,2025-02-11,O,197.52,41281.68
372,0,SKU-0044,Material NSE 2 EM,58,41,17,2022-06-05,O,205.33,11909.14
372,1,SKU-0028,Material NSE 3 EM,155,154,1,2022-07-08,O,140.76,21817.8
372,2,SKU-0001,Material COC 1 EF,295,255,40,2022-07-15,O,287.91,84933.45
372,3,SKU-0054,Material COC 7 EF,141,124,17,2022-05-31,O,269.13,37947.33
373,0,SKU-0017,Material SAE 3 EF,126,48,78,2023-04-09,O,102.7,12940.2
373,1,SKU-0019,Material SAE 4 EF,250,232,18,2023-03-29,O,281.97,70492.5
373,2,SKU-0001,Material NSE 1 EF,42,23,19,2023-03-29,O,123.1,5170.2
374,0,SKU-0023,Material SAE 8 EF,84,2,82,2023-11-17,O,221.29,18588.36
375,0,SKU-0045,Material COC 1 EM,171,65,106,2024-07-09,O,247.21,42272.91
375,1,SKU-0040,Material Isaac 1 EM,140,23,117,2024-07-03,O,287.1,40194.0
376,0,SKU-0017,Material PGS 2 EM,91,7,84,2022-06-23,O,166.02,15107.82
376,1,SKU-0029,Material SAE 2 EF,162,38,124,2022-05-25,O,137.14,22216.68
376,2,SKU-0024,Material COC 6 EF,261,219,42,2022-05-13,O,66.87,17453.07
376,3,SKU-0013,Material SAE 3 EM,175,51,124,2022-06-24,O,204.36,35763.0
376,4,SKU-0059,Material NSE 6 EF,57,11,46,2022-05-24,O,172.88,9854.16
377,0,SKU-0025,Material COC 8 EF,45,17,28,2022-07-05,O,28.84,1297.8
377,1,SKU-0036,Material Isaac 8 EF,28,17,11,2022-06-09,O,175.25,4907.0
377,2,SKU-0048,Material PGS 1 EM,106,27,79,2022-07-10,O,257.39,27283.34
378,0,SKU-0028,Material SAE 7 EF,23,17,6,2025-02-17,O,244.38,5620.74
379,0,SKU-0047,Material PGS 8 EF,79,48,31,2022-10-19,O,128.21,10128.59
380,0,SKU-0058,Material Isaac 9 EF,142,91,51,2025-10-10,O,67.48,9582.16
380,1,SKU-0042,Material SAE 4 EF,143,14,129,2025-11-02,O,210.54,30107.22
380,2,SKU-0038,Material COC 9 EF,299,239,60,2025-09-16,O,266.58,79707.42
380,3,SKU-0022,Material Isaac 5 EF,231,36,195,2025-10-19,O,116.42,26893.02
381,0,SKU-0010,Material Isaac 4 EF,280,78,202,2023-02-02,O,211.37,59183.6
381,1,SKU-0027,Material SAE 1 EM,105,86,19,2023-02-28,O,171.62,18020.1
382,0,SKU-0034,Material Isaac 6 EF,284,62,222,2024-01-03,O,241.66,68631.44
383,0,SKU-0028,Material PGS 4 EF,281,21,260,2022-12-12,O,74.53,20942.93
383,1,SKU-0015,Material NSE 9 EF,17,17,0,2022-12-05,C,247.32,4204.44
384,0,SKU-0051,Material PGS 1 EM,19,13,6,2025-04-24,O,152.93,2905.67
384,1,SKU-0008,Material Isaac 6 EF,82,8,74,2025-04-21,O,262.22,21502.04
384,2,SKU-0039,Material SAE 8 EF,16,3,13,2025-04-21,O,148.3,2372.8
385,0,SKU-0038,Material Isaac 5 EF,166,71,95,2022-10-02,O,257.91,42813.06
385,1,SKU-0042,Material SAE 4 EF,136,111,25,2022-10-31,O,78.03,10612.08
385,2,SKU-0027,Material PGS 7 EF,69,40,29,2022-11-17,O,244.28,16855.32
386,0,SKU-0025,Material COC 3 EM,171,118,53,2025-06-05,O,65.78,11248.38
386,1,SKU-0017,Material COC 8 EF,219,183,36,2025-05-27,O,81.16,17774.04
386,2,SKU-0003,Material SAE 7 EF,31,5,26,2025-06-02,O,206.7,6407.7
386,3,SKU-0017,Material Isaac 2 EM,217,174,43,2025-05-03,O,278.7,60477.9
386,4,SKU-0042,Material COC 3 EF,129,5,124,2025-05-25,O,131.21,16926.09
387,0,SKU-0028,Material Isaac 6 EF,269,43,226,2022-05-26,O,197.26,53062.94
387,1,SKU-0044,Material SAE 3 EF,54,30,24,2022-06-04,O,22.08,1192.32
387,2,SKU-0043,Material COC 8 EF,131,61,70,2022-05-13,O,90.1,11803.1
387,3,SKU-0034,Material SAE 4 EF,137,17,120,2022-04-28,O,291.6,39949.2
387,4,SKU-0008,Material PGS 3 EM,157,88,69,2022-05-28,O,154.83,24308.31
388,0,SKU-0019,Material PGS 7 EF,83,8,75,2025-08-23,O,227.33,18868.39
388,1,SKU-0031,Material COC 3 EM,97,111,0,2025-09-02,C,149.15,14467.55
388,2,SKU-0051,Material PGS 5 EF,186,71,115,2025-09-06,O,280.89,52245.54
388,3,SKU-0050,Material PGS 9 EF,241,49,192,2025-08-21,O,202.53,48809.73
388,4,SKU-0031,Material Isaac 1 EF,283,90,193,2025-09-11,O,132.68,37548.44
389,0,SKU-0003,Material Isaac 5 EF,277,137,140,2022-12-15,O,173.67,48106.59
389,1,SKU-0057,Material Isaac 7 EF,290,242,48,2023-01-02,O,226.02,65545.8
389,2,SKU-0004,Material SAE 2 EF,201,2,199,2023-01-03,O,168.26,33820.26
389,3,SKU-0009,Material SAE 5 EF,270,19,251,2023-01-18,O,285.96,77209.2
389,4,SKU-0011,Material PGS 2 EF,215,47,168,2023-01-05,O,167.52,36016.8
390,0,SKU-0052,Material NSE 8 EF,115,48,67,2024-11-03,O,279.7,32165.5
390,1,SKU-0037,Material COC 3 EM,121,55,66,2024-11-13,O,41.89,5068.69
390,2,SKU-0049,Material COC 1 EM,57,12,45,2024-11-29,O,275.05,15677.85
390,3,SKU-0042,Material COC 1 EF,113,0,113,2024-11-20,O,115.02,12997.26
391,0,SKU-0019,Material PGS 7 EF,127,28,99,2025-05-31,O,42.65,5416.55
391,1,SKU-0027,Material NSE 2 EF,140,122,18,2025-05-02,O,177.04,24785.6
391,2,SKU-0057,Material COC 2 EM,114,93,21,2025-05-20,O,201.71,22994.94
391,3,SKU-0023,Material COC 2 EM,259,52,207,2025-05-25,O,41.05,10631.95
391,4,SKU-0060,Material COC 2 EF,104,64,40,2025-05-24,O,89.74,9332.96
392,0,SKU-0016,Material NSE 5 EF,213,104,109,2023-06-04,O,202.47,43126.11
392,1,SKU-0026,Material Isaac 3 EF,47,30,17,2023-07-19,O,165.91,7797.77
393,0,SKU-0059,Material SAE 9 EF,262,7,255,2025-08-13,O,64.76,16967.12
393,1,SKU-0038,Material Isaac 7 EF,270,173,97,2025-08-27,O,28.48,7689.6
393,2,SKU-0016,Material PGS 1 EM,256,88,168,2025-08-16,O,163.0,41728.0
393,3,SKU-0037,Material COC 1 EF,123,69,54,2025-08-04,O,273.6,33652.8
393,4,SKU-0034,Material Isaac 5 EF,294,94,200,2025-09-02,O,145.45,42762.3
394,0,SKU-0027,Material NSE 9 EF,188,81,107,2022-08-02,O,251.71,47321.48
394,1,SKU-0041,Material SAE 9 EF,86,22,64,2022-07-20,O,142.83,12283.38
394,2,SKU-0052,Material COC 4 EF,222,173,49,2022-07-23,O,115.38,25614.36
394,3,SKU-0005,Material NSE 5 EF,36,24,12,2022-08-18,O,174.71,6289.56
395,0,SKU-0005,Material COC 9 EF,261,43,218,2024-04-05,O,217.05,56650.05
395,1,SKU-0057,Material COC 1 EF,10,7,3,2024-03-25,O,297.73,2977.3
395,2,SKU-0029,Material SAE 9 EF,297,214,83,2024-03-27,O,99.79,29637.63
395,3,SKU-0036,Material PGS 3 EM,178,54,124,2024-04-16,O,172.47,30699.66
396,0,SKU-0027,Material Isaac 3 EM,255,66,189,2022-09-11,O,148.57,37885.35
397,0,SKU-0005,Material COC 7 EF,106,83,23,2023-01-15,O,112.91,11968.46
397,1,SKU-0031,Material SAE 2 EF,295,25,270,2022-12-30,O,120.73,35615.35
397,2,SKU-0057,Material PGS 7 EF,221,64,157,2023-01-13,O,81.41,17991.61
397,3,SKU-0024,Material PGS 2 EF,134,121,13,2023-01-19,O,253.6,33982.4
398,0,SKU-0046,Material PGS 9 EF,149,87,62,2024-01-03,O,146.81,21874.69
398,1,SKU-0022,Material NSE 4 EF,195,176,19,2024-01-12,O,97.44,19000.8
398,2,SKU-0013,Material PGS 5 EF,221,174,47,2024-01-05,O,275.36,60854.56
398,3,SKU-0040,Material PGS 1 EF,169,144,25,2023-12-14,O,73.23,12375.87
398,4,SKU-0023,Material PGS 8 EF,154,68,86,2023-12-24,O,21.22,3267.88
399,0,SKU-0022,Material NSE 9 EF,89,61,28,2025-05-08,O,68.46,6092.94
400,0,SKU-0015,Material PGS 3 EM,46,6,40,2026-02-13,O,20.94,963.24
400,1,SKU-0015,Material NSE 3 EM,220,41,179,2026-02-04,O,101.69,22371.8
400,2,SKU-0011,Material PGS 1 EM,25,15,10,2026-01-14,O,45.21,1130.25
400,3,SKU-0021,Material Isaac 1 EF,291,262,29,2026-02-13,O,125.09,36401.19
400,4,SKU-0030,Material Isaac 8 EF,278,52,226,2026-02-06,O,251.15,69819.7
401,0,SKU-0009,Material NSE 5 EF,115,26,89,2024-09-17,O,42.42,4878.3
401,1,SKU-0019,Material COC 6 EF,26,15,11,2024-09-24,O,122.8,3192.8
401,2,SKU-0024,Material SAE 8 EF,31,25,6,2024-08-28,O,145.53,4511.43
401,3,SKU-0005,Material Isaac 2 EM,164,54,110,2024-09-14,O,61.57,10097.48
401,4,SKU-0004,Material SAE 6 EF,263,1,262,2024-09-24,O,115.45,30363.35
402,0,SKU-0019,Material Isaac 1 EF,117,80,37,2023-10-07,O,287.85,33678.45
402,1,SKU-0025,Material Isaac 7 EF,217,219,0,2023-10-06,C,140.85,30564.45
402,2,SKU-0026,Material Isaac 3 EM,44,12,32,2023-08-25,O,143.34,6306.96
402,3,SKU-0030,Material NSE 2 EF,94,88,6,2023-09-12,O,125.45,11792.3
403,0,SKU-0057,Material PGS 1 EM,53,14,39,2022-09-23,O,213.33,11306.49
403,1,SKU-0026,Material Isaac 7 EF,241,85,156,2022-09-25,O,121.34,29242.94
403,2,SKU-0013,Material COC 9 EF,294,92,202,2022-09-01,O,25.99,7641.06
403,3,SKU-0028,Material NSE 7 EF,289,158,131,2022-09-13,O,217.24,62782.36
403,4,SKU-0060,Material Isaac 9 EF,203,139,64,2022-09-20,O,238.79,48474.37
404,0,SKU-0041,Material Isaac 4 EF,173,9,164,2022-07-06,O,50.23,8689.79
404,1,SKU-0022,Material Isaac 3 EF,224,78,146,2022-07-21,O,144.58,32385.92
404,2,SKU-0040,Material Isaac 3 EF,209,144,65,2022-07-03,O,262.64,54891.76
404,3,SKU-0039,Material SAE 5 EF,90,77,13,2022-07-01,O,266.17,23955.3
405,0,SKU-0055,Material SAE 6 EF,45,5,40,2025-01-20,O,75.24,3385.8
405,1,SKU-0031,Material COC 6 EF,235,152,83,2024-12-02,O,277.51,65214.85
406,0,SKU-0016,Material Isaac 7 EF,208,193,15,2024-10-12,O,155.83,32412.64
406,1,SKU-0013,Material PGS 3 EM,117,44,73,2024-10-05,O,261.79,30629.43
406,2,SKU-0004,Material SAE 2 EF,47,23,24,2024-09-13,O,290.18,13638.46
406,3,SKU-0032,Material NSE 6 EF,130,116,14,2024-10-07,O,287.23,37339.9
407,0,SKU-0039,Material PGS 8 EF,113,92,21,2023-08-02,O,95.97,10844.61
407,1,SKU-0022,Material PGS 1 EM,121,75,46,2023-08-20,O,152.06,18399.26
407,2,SKU-0017,Material Isaac 3 EF,70,3,67,2023-09-01,O,105.61,7392.7
407,3,SKU-0060,Material NSE 3 EF,285,142,143,2023-08-13,O,76.95,21930.75
407,4,SKU-0008,Material COC 2 EM,203,114,89,2023-08-19,O,180.0,36540.0
408,0,SKU-0054,Material NSE 1 EM,208,196,12,2023-08-31,O,165.85,34496.8
408,1,SKU-0034,Material PGS 4 EF,210,2,208,2023-08-30,O,234.48,49240.8
408,2,SKU-0016,Material SAE 1 EM,299,152,147,2023-08-04,O,170.98,51123.02
408,3,SKU-0004,Material SAE 5 EF,29,28,1,2023-09-05,O,99.88,2896.52
409,0,SKU-0024,Material SAE 5 EF,248,117,131,2025-05-10,O,146.76,36396.48
409,1,SKU-0004,Material NSE 6 EF,185,122,63,2025-06-11,O,135.35,25039.75
409,2,SKU-0058,Material Isaac 8 EF,139,41,98,2025-06-11,O,153.07,21276.73
410,0,SKU-0017,Material PGS 1 EF,56,15,41,2025-05-18,O,54.69,3062.64
410,1,SKU-0002,Material COC 6 EF,132,43,89,2025-05-14,O,283.38,37406.16
410,2,SKU-0044,Material Isaac 9 EF,221,153,68,2025-05-17,O,212.99,47070.79
411,0,SKU-0031,Material SAE 1 EF,283,235,48,2024-08-10,O,269.38,76234.54
411,1,SKU-0021,Material PGS 8 EF,64,27,37,2024-09-17,O,195.82,12532.48
411,2,SKU-0026,Material COC 2 EF,254,77,177,2024-09-28,O,209.42,53192.68
412,0,SKU-0047,Material PGS 3 EM,256,206,50,2023-07-13,O,133.77,34245.12
412,1,SKU-0049,Material NSE 7 EF,280,206,74,2023-07-16,O,242.75,67970.0
412,2,SKU-0013,Material COC 3 EM,116,15,101,2023-07-17,O,22.9,2656.4
412,3,SKU-0020,Material Isaac 1 EM,219,175,44,2023-08-10,O,164.4,36003.6
413,0,SKU-0029,Material Isaac 6 EF,216,207,9,2025-04-03,O,178.77,38614.32
413,1,SKU-0037,Material SAE 5 EF,125,34,91,2025-04-01,O,248.8,31100.0
413,2,SKU-0004,Material NSE 2 EM,62,41,21,2025-04-15,O,126.48,7841.76
414,0,SKU-0017,Material NSE 3 EF,49,33,16,2023-12-24,O,89.87,4403.63
415,0,SKU-0053,Material Isaac 6 EF,14,12,2,2025-05-07,O,184.98,2589.72
415,1,SKU-0023,Material PGS 9 EF,136,82,54,2025-03-26,O,100.87,13718.32
415,2,SKU-0006,Material NSE 3 EF,228,153,75,2025-03-27,O,30.74,7008.72
415,3,SKU-0020,Material Isaac 5 EF,121,100,21,2025-04-14,O,57.25,6927.25
415,4,SKU-0018,Material COC 8 EF,72,58,14,2025-04-14,O,163.93,11802.96
416,0,SKU-0031,Material PGS 3 EM,274,47,227,2022-08-06,O,247.02,67683.48
416,1,SKU-0028,Material NSE 5 EF,111,28,83,2022-07-11,O,252.11,27984.21
416,2,SKU-0021,Material PGS 7 EF,89,125,0,2022-07-13,C,91.82,8171.98
416,3,SKU-0057,Material NSE 3 EM,203,183,20,2022-08-07,O,284.5,57753.5
417,0,SKU-0005,Material NSE 5 EF,37,18,19,2024-05-22,O,23.89,883.93
417,1,SKU-0041,Material PGS 6 EF,42,31,11,2024-06-02,O,207.14,8699.88
417,2,SKU-0058,Material SAE 5 EF,81,81,0,2024-06-14,C,123.45,9999.45
418,0,SKU-0049,Material NSE 5 EF,42,42,0,2025-11-29,C,81.71,3431.82
418,1,SKU-0044,Material Isaac 2 EF,220,44,176,2025-12-23,O,92.89,20435.8
418,2,SKU-0020,Material COC 6 EF,272,261,11,2026-01-03,O,52.07,14163.04
418,3,SKU-0012,Material SAE 2 EM,118,104,14,2026-01-05,O,93.4,11021.2
419,0,SKU-0052,Material Isaac 8 EF,74,68,6,2025-03-12,O,261.78,19371.72
419,1,SKU-0033,Material SAE 3 EM,271,127,144,2025-03-20,O,288.06,78064.26
419,2,SKU-0049,Material SAE 1 EF,242,216,26,2025-02-02,O,88.56,21431.52
419,3,SKU-0048,Material SAE 1 EF,247,158,89,2025-02-03,O,160.84,39727.48
420,0,SKU-0049,Material SAE 2 EM,284,70,214,2022-05-30,O,92.92,26389.28
420,1,SKU-0009,Material Isaac 7 EF,171,106,65,2022-06-02,O,118.37,20241.27
420,2,SKU-0040,Material SAE 1 EM,21,20,1,2022-05-15,O,50.42,1058.82
421,0,SKU-0001,Material COC 2 EF,121,19,102,2022-10-02,O,86.75,10496.75
421,1,SKU-0049,Material NSE 5 EF,171,96,75,2022-09-30,O,83.81,14331.51
421,2,SKU-0021,Material SAE 2 EM,148,32,116,2022-10-16,O,24.6,3640.8
421,3,SKU-0049,Material COC 2 EF,18,5,13,2022-10-30,O,275.08,4951.44
422,0,SKU-0016,Material Isaac 6 EF,191,12,179,2025-06-27,O,176.86,33780.26
422,1,SKU-0041,Material COC 3 EF,106,4,102,2025-06-12,O,232.52,24647.12
422,2,SKU-0044,Material SAE 3 EM,91,18,73,2025-05-29,O,270.21,24589.11
422,3,SKU-0057,Material NSE 5 EF,198,185,13,2025-06-21,O,249.31,49363.38
422,4,SKU-0035,Material COC 4 EF,264,176,88,2025-07-13,O,278.75,73590.0
423,0,SKU-0038,Material SAE 2 EF,134,74,60,2023-07-12,O,40.06,5368.04
423,1,SKU-0029,Material NSE 3 EF,286,180,106,2023-08-16,O,144.58,41349.88
423,2,SKU-0022,Material PGS 3 EF,281,7,274,2023-08-11,O,257.01,72219.81
423,3,SKU-0044,Material Isaac 9 EF,270,228,42,2023-08-01,O,75.6,20412.0
423,4,SKU-0055,Material NSE 5 EF,297,185,112,2023-08-08,O,200.16,59447.52
424,0,SKU-0011,Material SAE 2 EM,19,9,10,2025-11-06,O,263.35,5003.65
424,1,SKU-0029,Material Isaac 9 EF,203,0,203,2025-10-29,O,275.42,55910.26
424,2,SKU-0004,Material NSE 9 EF,269,266,3,2025-11-13,O,250.31,67333.39
424,3,SKU-0043,Material COC 1 EF,26,1,25,2025-11-16,O,115.59,3005.34
425,0,SKU-0019,Material COC 1 EM,214,149,65,2024-03-06,O,268.27,57409.78
425,1,SKU-0032,Material COC 1 EM,20,8,12,2024-04-06,O,90.39,1807.8
425,2,SKU-0053,Material SAE 1 EF,95,38,57,2024-04-12,O,242.44,23031.8
426,0,SKU-0042,Material NSE 3 EM,130,123,7,2022-09-10,O,274.5,35685.0
426,1,SKU-0049,Material PGS 8 EF,10,2,8,2022-09-08,O,232.04,2320.4
426,2,SKU-0040,Material SAE 3 EF,102,83,19,2022-09-09,O,225.79,23030.58
426,3,SKU-0027,Material PGS 5 EF,231,163,68,2022-10-24,O,294.94,68131.14
427,0,SKU-0023,Material COC 8 EF,43,31,12,2022-03-29,O,180.48,7760.64
427,1,SKU-0035,Material COC 2 EF,184,34,150,2022-03-29,O,218.03,40117.52
427,2,SKU-0006,Material NSE 4 EF,108,109,0,2022-02-17,C,226.22,24431.76
427,3,SKU-0004,Material PGS 5 EF,101,20,81,2022-03-21,O,281.77,28458.77
428,0,SKU-0003,Material NSE 7 EF,206,182,24,2025-10-27,O,94.98,19565.88
429,0,SKU-0009,Material COC 3 EF,161,60,101,2023-09-21,O,131.39,21153.79
430,0,SKU-0003,Material PGS 1 EF,205,64,141,2024-09-29,O,152.77,31317.85
430,1,SKU-0059,Material PGS 9 EF,211,116,95,2024-10-23,O,86.33,18215.63
430,2,SKU-0035,Material Isaac 1 EF,282,84,198,2024-09-16,O,91.58,25825.56
431,0,SKU-0017,Material PGS 1 EM,245,155,90,2022-06-24,O,161.06,39459.7
432,0,SKU-0023,Material PGS 5 EF,33,6,27,2023-01-21,O,37.07,1223.31
